INT	INT	INT	STRING	INT	STRING	STRING	STRING	STRING
39	50	55	Nhß thª nào H÷c T§p ðúc	22	#YnHß thª nào H÷c T§p ðúc? #r #r#WÐáo#GÐÕi Lý(21, 109)#RQuá Tam ChuÏ#W, #GTô Châu (251, 151) #RTiªt Chúc#WHoà#GLÕc Dß½ng(213, 160)#RVß½ng ÐÑc Phú#WXØ tiêu phí#gfff0f0nh¤t ð¸nh ti«n tài#g000000#Wcó th¬ H÷c T§p#gfff0f0ðúc kÛ nång#g000000#W, h÷c ðßþc#gfff0f0ðúc kÛ nång#g000000#Wcó th¬#gfff0f0sinh sän ðÕi lßþng Ðích th¥n binh lþi khí#g000000#W, nhßng là tài lñc bình thß¶ng Giä ch¾ nªm thØ.			
40	25	30	Nhß thª nào m¾i có th¬ tìm ðßþc Tàng Bäo Ð°	0	#YnHß thª nào m¾i có th¬ tìm ðßþc Tàng Bäo Ð° Ni? Khi¬n trách Hung Ð°, có l¨ có th¬ ðßþc Tàng Bäo Ð° Nga! #r #r#cfabf8fnhi®m vø gi¾i thi®u: #r#Wc¤p b§c ðÕt t¾i#gfff0f020C¤p#g000000#WH§u có th¬ ði#GTô Châu(126, 133)#WTräo#RNgô ?#W, THung Tha n½i ðó lînh#gfff0f0khi¬n trách Hung Ð°#g000000#Wnhi®m vø H§u, Tha s¨ cho cüa ngß½i mµt cái#gfff0f0Tr×ng Hung Linh#g000000#W, Hæu Ki®n Ði¬m Kích v§t ph¦m, có th¬ nh§n ðßþc Hung Ð° Môn ch², n½i trß¶ng cänh Dß t÷a ðµ. Án chï ði¬m Ðích trß¶ng cänh tìm ðßþc t÷a ðµ, lÕi Hæu Ki®n Ti®n nhìn ðªn chúng ta Yêu khi¬n trách Ðích Hung Ð° Li­u, không c¥n khách khí cho h¡n mµt ít nhan s¡c, ðánh bÕi Tha H§u, Nhî có th¬ nh§n ðßþc kinh nghi®m Dß ti«n tài, Hæu nh¤t ð¸nh tÖ l® có th¬ nh§n ðßþc#gfff0f0Tàng Bäo Ð°#g000000#W. #rvì ca ngþi các v¸ hi®p sî Ðích nghîa cØ, tri«u ðình quyªt ð¸nh Ti«n#gfff0f05ThÑ#g000000#Wthñc thi#gfff0f0thß·ng cho Phiên Bµi#g000000#Wlàm b¢ng máy, c½ hµi t¯t không c¥n bö qua Nga! Ký Nång n±i danh Hñu có th¬ nh§n ðßþc không ít tài phú, Nhçm c¾ sao mà không làm Ni?			
41	25	30	Nhß thª nào sØ døng Tàng Bäo Ð°	0	#YnH§n ðßþc Tàng Bäo Ð° H§u nhß thª nào sØ døng Ni? #r #r#Wnªu Nhçm nh§n ðßþc Li­u#gfff0f0Tàng Bäo Ð°#g000000#W, #Gfff0f0Hæu Ki®n#g000000#WÐi¬m Kích Tha, có th¬ nhìn ðªn Tàng Bäo Ð° chï ði¬m Ðích#gfff0f0trß¶ng cänh Dß t÷a ðµ#g000000#W. KhÑ Vãng Tàng Bäo Ð° S· Chï Ðích trß¶ng cänh Dß t÷a ðµ, Hæu Ki®n sØ døng Ti®n có th¬ ðào móc bäo tàng Li­u. #rb·i vì cûng không th¬ xác ð¸nh bäo tàng tin tÑc ðích thñc NguÜ, cho nên ðào móc H§u m¾i có th¬ có bao nhiêu Xung tình hu¯ng: #rOa Ðáo ngân lßþng(lþi nhu§n LÕp), g£p ðßþc ÐoÕt Bäo Mã T£c(bäo tàng không có nh§n ðßþc, Nhî ra mã t£c……), Oa Ðáo bäo v§t(Khan v§n khí LÕp), g£p ðßþc ÐÕo MÕc T£c(Khäm Tha), Ðiªu Nh§p bäo tàng(Th¸ Hung Th¸ Cát m£c cho s¯ ph§n), gây ra c½ quan(bu°n bñc).			
42	50	55	Nhß thª nào H÷c T§p may	23	#YH?c T§p may v« sau có th¬ Døng các loÕi tài li®u chª tác Phòng Cø! Nhß thª nào H÷c T§p may kÛ nång Ni? #r #r#cfabf8fH÷c T§p may: #r#WTÕi#GLÕc Dß½ng#g000000#WÐích#G(193, 172)#RPhù Mçn Chi#W, #GÐÕi Lý#g000000#WÐích#G(240, 171)#RHoàng Lång Ba#WHoà#GTô Châu#g000000#WÐích#G(211, 90) #RDß Hoá Long#WXØ, Ðô có th¬ H÷c T§p#gfff0f0may kÛ nång#g000000#W! #r #r#cfabf8fH÷c T§p may kÛ nång Ðích ði«u ki®n Th¸: #r#Wngß¶i ch½i Ðích c¤p b§c ðÕt t¾i#gfff0f050C¤p#g000000#Wcó th¬. #r #rH÷c T§p may lúc sau có th¬ lþi døng gieo tr°ng ði ra Ðích nguyên li®u, h½n næa mµt ít quái v§t Ðích da lông là có th¬ chª tác Phòng Cø, tÖ nhß: Y Phøc, cái bao tay ÐÆng. B¤t quá may c¥n ðÕi lßþng Ðích gieo tr°ng Ðích nguyên li®u tiªn hành gia công, cho nên tài lñc bình thß¶ng Giä Thïnh V§t nªm thØ.			
43	50	55	Nhß thª nào H÷c T§p công ngh®	24	#YH?c T§p công ngh® v« sau có th¬ Døng các loÕi tài li®u chª tác v§t ph¦m trang sÑc! Nhß v§y nhß thª nào H÷c T§p công ngh® Ni? #r#cfabf8fH÷c T§p công ngh®#r#WTÕi#GÐÕi Lý(207, 195)#RL² Minh Nguy®t#W, #GTô Châu(109, 130)#RT¢ng Tam Tïnh#WHoà#GLÕc Dß½ng(60, 146) #RLong Tam Thi¬u#WXØ, Ðô có th¬ H÷c T§p#gfff0f0công ngh® kÛ nång#g000000#W! #r#r#cfabf8fH÷c T§p công ngh® kÛ nång Ðích ði«u ki®n Th¸: #r#Wngß¶i ch½i Ðích c¤p b§c ðÕt t¾i#gfff0f050C¤p#g000000#Wcó th¬. #r#rH÷c T§p công ngh® lúc sau có th¬ lþi døng Thái Khoáng nh§n ðßþc Ðích Khoáng ThÕch, h½n næa mµt ít quái v§t Ðích da lông ÐÆng tài li®u chª tác v§t ph¦m trang sÑc, tÖ nhß: Nhçn, vòng c± ÐÆng. #rb¤t quá công ngh® c¥n ðÕi lßþng Ðích Khoáng ThÕch tiªn hành gia công, cho nên tài lñc bình thß¶ng Giä Thïnh V§t nªm thØ.			
44	20	40	Nhß thª nào b¡t ð¥u nhi®m vø c¯t truy®n	0	#YHI®n Thiên Long thª gi¾i Ðích bí m§t, cái chìa khóa ngay tÕi Nhî trong tay! Nhß thª nào b¡t ð¥u lînh nhi®m vø c¯t truy®n Ni? #r#cfabf8fnhi®m vø gi¾i thi®u#r#WÐang Nhçm Ðích#gfff0f0c¤p b§c ðÕt t¾i C¤p 20#g000000#WH§u có th¬ ði Träo#GÐÕi Lý(160, 156) #RTri®u Thiên Sß#W, sAu ðó#gfff0f0M²i Cách C¤p 10#g000000#WÐô có th¬ ði Tha n½i ðó mµt l¥n, Tha n½i ðó Ðích nhi®m vø Hæu: #gfff0f0VÕn Kiªp C¯c(C¤p 20), Yªn TØ ‘(C¤p 30), Tø Hi«n Trang(C¤p 40), Thß½ng Mang S½n(C¤p 50), Lôi C± S½n(C¤p 60), Nh¤t Ph¦m Ðß¶ng(C¤p 70)#g000000#WÐÆng nhi®m vø c¯t truy®n s¨ ch¶ ngß½i ðªn c·i bö Thiên Long Bát Bµ Ðích m§t mã.			
45	20	30	Nhß thª nào m¾i có th¬ kªt hôn	1	#YNGuy®n hæu tình Nhân s¨ thành thân thuµc, cùng ngß½i âu yªm Ðích b¥u các\u0020hÕ d¡t tay Cµng lßu lÕc giang h° Ba! #r #r#cfabf8fkªt hôn: #r#W#gfff0f0nam tØ C¤p 35#g000000#W, #Gfff0f0næ tØ C¤p 20#g000000#W, song phß½ng cho nhau Ðích#gfff0f0hæu häo Ðµ Ðô ðÕt t¾i 1000ðã ngoài#g000000#W, là có th¬ TÕi Nguy®t Lão n½i ðó xin kªt hôn Li­u, nhà trai Yêu Xu¤t nh¤t ð¸nh Ðích sính l­ m¾i có th¬ A! #rtình ð¥u ý hþp Ðích b¥u các\u0020hÕ trong lúc ðó s¨ có thêm vào th§t là t¯t XØ: #rcùng mµt ch² chiªn ð¤u có th¬ nh§n ðßþc vþ ch°ng quan h® Ðích kinh nghi®m Gia Th×a. #rnh§n ðßþc vþ ch°ng kÛ nång. #rcó ðßþc Kªt Hôn Gi¾i Chï, SÑ chiªn ð¤u nång lñc trang b¸ Ðáo rång nanh.			
46	35	40	Trân Thú nhß thª nào tiªn hành sinh sôi n¦y n·	0	#YsInh sôi n¦y n· Xu¤t Nh¸ ÐÕi Trân Thú, khác nhau Ðích nhan s¡c, cß¶ng ðÕi Ðích nång lñc! #r #rhai chu¦n b¸ sinh sôi n¦y n· Trân Thú Ðích chü nhân#gfff0f0t± ðµi#g000000#WÐáo#GTô Châu#g000000#WÐích#GTrân Thú Ðiªm#g000000#W(TÕi Tô Châu có th¬ Án TabKi®n Tá Khai thành th¸ bän ð° có th¬ th¤y'Trân Thú'chæ) tìm ðßþc#G(85, 141) #RVân Phi Phi#WÐi¬m Kích#gfff0f0 'Trân Thú sinh sôi n¦y n·'#g000000#Wcái nút, có th¬ tiªn hành#gfff0f0Trân Thú sinh sôi n¦y n·#g000000#W. #r #r #cfabf8fsinh sôi n¦y n· Ðích ði«u ki®n: #r#W#gfff0f0chßa bao gi¶#g000000#Wsinh sôi n¦y n· Quá Ðích Trân Thú ðÕt t¾i#gfff0f0 30C¤p#g000000#W, #Gfff0f0sinh sôi n¦y n· Quá mµt l¥n#g000000#WÐích Trân Thú ðÕt t¾i#gfff0f0 50C¤p, #gfff0f0sinh sôi n¦y n· Quá l¥n thÑ hai#g000000#WÐích Trân Thú ðÕt t¾i#gfff0f0 70C¤p, #gfff0f0sinh sôi n¦y n· Quá ba lßþt#g000000#WÐích Trân Thú ðÕt t¾i#gfff0f0 90C¤p#g000000#W. #rNhß: Ngß¶i ch½i l¥n ð¥u tiên Trân Thú sinh sôi n¦y n· Vi C¤p 33, nhß v§y Cai Trân Thú s¨ ðþi cho C¤p 53 m¾i có th¬ tiªn hành l¥n thÑ hai sinh sôi n¦y n· Trân Thú. M²i l¥n sinh sôi n¦y n· c¤p b§c cách xa nhau C¤p 20. #rGiáp: Hai Trân Thú Vi gi¯ng nhau Ðích loÕi hình. #r„t: Hai Trân Thú Giai Vi Trân Thú cøc cßng. #rBính: Hai Trân thú tính Bi®t khác nhau. #rÐinh: Hai Trân Thú Ðích c¤p b§c Sai không l¾n Vu C¤p 5. #rM§u: Hai Trân Thú Ðô Vô ph¯i ngçu ho£c là H² Vi ph¯i ngçu. #rKÖ: Hai Trân Thú B¤t Vi biªn d¸, Nh¸ ÐÕi Hoà trß·ng thành. #rCanh: Hai Trân Thú Khoái LÕc Vi 100, s¯ng lâu không nhö Vu 1000. #rTân: Trân Thú B¤t Vi xu¤t chiªn trÕng thái. #rNhâm: Làm nhß ðµi trß·ng trên ngß¶i Ðích mang theo Ðích Hoàng Kim l¾n h½n tß½ng ðß½ng 2Lßþng. #r#r#cfabf8fsinh sôi n¦y n· quá trình#r#Wc¤p b§c càng cao Ðích Trân Thú sinh sôi n¦y n· th¶i gian càng dài, Ðang Trân Thú sinh sôi n¦y n· thành công H§u, h® th¯ng Hµi Phát bßu ki®n thông tri song phß½ng Trân Thú Ðích chü nhân, tiªn ðªn lînh. Nªu Tñ süng v§t sinh sôi n¦y n· thành công H§u 48gi¶ không ngß¶i Lai lînh, mµt ðôi Trân Thú Dß hai Nh¸ ÐÕi Trân Thú Tß¾ng tr· v« thiên nhiên. #r#r#cfabf8flînh Trân Thú#r#Wsong phß½ng thu ðßþc sinh sôi n¦y n· thành công Ðích bßu ki®n H§u, Khä t± ðµi Ðáo Ngã n½i này Lai lînh Trân Thú. Lînh Ðích ði«u ki®n: #r1.c¥n hai Trân Thú Ðích chü nhân t± ðµi ði trß¾c. #r2.hai cái Trân Thú chü nhân Ðích trên ngß¶i Trân Thú không gian phân bi®t c¥n phäi Hæu hai cái v¸ trí. #r#r#gfff0f0Nh¸ ÐÕi Trân Thú nång lñc cß¶ng ðÕi, tß ch¤t Dß Thành Sinh Ðô cùng mµt Ban Ðích Trân Thú không th¬ so sánh n±i. Khoái cho ngß½i Ðích Trân Thú cøc cßng Träo t¯t b¢ng hæu Ba#g000000#W.			
47	30	40	Nhß thª nào b¡t ð¥u thuÖ v§n kiªm ti«n	0	#YtHuÖ v§n có th¬ kiªm ðßþc r¤t nhi«u ti«n tài, thuÖ v§n Th¶i nªu có v§t ph¦m'Tào V§n Lµ Dçn'là có th¬ TrÕm nhi«u h½n ti«n tài A! #r #r #cfabf8fthuÖ v§n#r#WTÕi#GTô Châu#g000000#WÐích#G(234, 78)#RLøc Sî Tranh#W, #GÐÕi Lý#g000000#WÐích#G(54, 192)#RVß½ng Nhßþc Vû#WHoà#GLÕc Dß½ng#g000000#WÐích#G(228, 175)#RTri®u Minh Thành#WXØ, Ðô có th¬ tiªn hành thuÖ v§n. #rthuÖ v§n Ðích ði«u ki®n Th¸: #rngß¶i ch½i Ðích c¤p b§c ðÕt t¾i#gfff0f040C¤p#g000000#Wcó th¬. #rthuÖ v§n Ðích s¯ l¥n/Thiên: #rb¤t lu§n gì c¤p b§c m²i ngày cao nh¤t Ðích thuÖ v§n s¯ l¥n Ðô Vi 20ThÑ. #rthuÖ v§n Ðích trø cµt quy t¡c chính là#gfff0f0TÕi LÕc Dß½ng, Tô Châu, ÐÕi Lý tam ðÕi thành th¸ Ðích thuÖ v§n SÑ trong lúc ðó tiªn hành v§n chuy¬n#g000000#W. Ðß½ng nhiên v§n chuy¬n Ðích quá trình s¨ không nh¤t thành b¤t biªn, s¨ có mµt ít ngoài ý mu¯n sñ ki®n phát sinh. #r#r#cfabf8fH¡c Th¸ Thß½ng Nhân#r#WTÕi thuÖ v§n Ðích trong quá trình, có th¬ Ði¬m Kích H¡c Th¸ Thß½ng Nhân. Có th¬ tiªn hành lên ào ào, chèn ép giá cä ÐÆng, Ði¬m Kích H§u không có cùng Ðích tÖ l® gây ra dß¾i sñ ki®n: #r#gfff0f0bán ra thuÖ v§n thß½ng ph¦m#g000000#W: Làm ít công to, nhanh chóng hoàn thành mµt l¥n giao d¸ch quá trình. #r#gfff0f0truy«n t¯ng Chí bän ð¸a Ð° Ðích nh§p kh¦u#g000000#W: Ð« cao hi®u su¤t. #r#gfff0f0truy«n t¯ng Chí thành th¸ Ðích bên trong#g000000#W: Canh ð« cao hi®u su¤t. #r#gfff0f0truy«n t¯ng Chí thuÖ v§n SÑ XØ#g000000#W: Quá sung sß¾ng, có th¬ trñc tiªp hoàn thành Ðang ThÑ giao d¸ch. #r#gfff0f0gia tång ngoÕi công công kích#g000000#W: NgoÕi công Hình môn phái chiªn ð¤u nªu Ngµ Quái Khä ð« cao chiªn ð¤u hi®u su¤t. #r#gfff0f0gia tång nµi công công kích#g000000#W: Nµi công Hình môn phái chiªn ð¤u nªu Ngµ Quái Khä ð« cao chiªn ð¤u hi®u su¤t. #r#gfff0f0gia tång ngoÕi công phòng ngñ#g000000#W: Ngµ Quái Khä giäm b¾t t±n th¤t. #r#gfff0f0gia tång nµi công phòng ngñ#g000000#W: Ngµ Quái Khä giäm b¾t t±n th¤t. #r#gfff0f0gia tång t¯c ðµ#g000000#W: Ð« cao hành t¦u t¯c ðµ. #r#r#cfabf8fthuÖ v§n quá trình#r#WthuÖ v§n trong quá trình b·i vì Nhî mang theo hàng hóa, Th¸ không th¬ sØ døng truy«n t¯ng LoÕi kÛ nång, truy«n t¯ng LoÕi v§t ph¦m, cùng v¾i trÕm d¸ch truy«n t¯ng Ðích. TÕi trên ðß¶ng, b·i vì Nhî trên ngß¶i Ðích hàng hóa giá tr¸ xa xï, thïnh thoäng Ðích s¨ có Cß¶ng ÐÕo Kiªp Phï giß½ng giß½ng m¡t h±, røc r¸ch, Døng cüa ngß½i võ công nói chuy®n Ba. M£t khác tiêu di®t này ðó quái v§t cûng không phäi không h« ßu ðãi, l¤y mµt có c½ hµi nh§n ðßþc gia tång chính mình thuµc tính Ðích trÕng thái, ð°ng th¶i còn có c½ hµi nh§n ðßþc'Ð¥u Giáng Thß'. #r'Ð¥u Giáng Thß'có th¬ cho Nhî lÕi Ngµ Ð¸ch Ðích tÖ l® th§t to giäm xu¯ng. #r#r#cfabf8fhi®u su¤t cao Su¤t thuÖ v§n#r#Wnªu Nhî Hæu#gfff0f0Tào V§n Lµ Dçn#g000000#W, ðang tiªn hành thuÖ v§n Th¶i nh§n ðßþc Ðích lþi nhu§n Th¸ Song Bµi Ðích, TÕi thuÖ v§n SÑ n½i ðó Thü Hoá Th¶i còn có c½ hµi nh§n ðßþc giäm b¾t g£p tai kiªp Phï tÖ l®, th§m chí hoàn toàn s¨ không g£p tai kiªp Phï th§t là t¯t Sñ.			
48	31	31	Nhß thª nào SÑ hoang dÕi Trân Thú biªn thành cøc cßng	0	#YnHß thª nào SÑ hoang dÕi Trân Thú biªn thành cøc cßng? #r #r#WÐáo#GLÕc Dß½ng#g000000#WÐích#GTrân Thú Ðiªm#g000000#W(TÕi LÕc Dß½ng có th¬ Án TabKi®n Tá Khai thành th¸ bän ð° có th¬ th¤y'Trân Thú'chæ) thông qua#G(182, 157)#RVân Mi­u Mi­u#Wcó th¬ SÑ#gfff0f0trß·ng thành Trân Thú#g000000#Wbiªn thành#gfff0f0Trân Thú cøc cßng#g000000#W, nHßng là c¥n phäi có#gfff0f0 'Trân Thú Hoàn Ð°ng Quy¬n Trøc' #g000000#W. #rsØ døng v§t ph¦m#gfff0f0 'Hoàn Ð°ng quy¬n trøc'#g000000#Wcó ðúng không#gfff0f030C¤p ðã ngoài#g000000#WÐích Trân Thú tiªn hành thao tác#gfff0f0biªn d¸ Trân Thú không th¬ sØ døng, vô lu§n Th¸ mµt thª h® biªn d¸ Süng ho£c là Nh¸ ÐÕi Trân Thú cûng không Nång sØ døng, ð°ng th¶i ðã giao ph¯i Quá Ðích Trân Thú cûng không có th¬ sØ døng#g000000#W, vô lu§n Trân Thú Th¸ hoang dÕi vçn là cøc cßng, sØ døng H§u#gfff0f0süng v§t c¤p b§c biªn thành C¤p 1(cøc cßng)#g000000#W, thuµc tính Dß kÛ nång ÐÆng, Hµi mµt l¥n næa Sinh Thành. #r#gfff0f0Hoàn Ð°ng quy¬n trøc#g000000#Wchia làm#gfff0f0bình thß¶ng Hoàn Ð°ng quy¬n trøc#g000000#WHoà#gfff0f0cao c¤p Hoàn Ð°ng quy¬n trøc#g000000#W. #gfff0f070C¤p ðã ngoài#g000000#WÐích Trân Thú Hoàn Ð°ng chï có th¬ sØ døng#gfff0f0cao c¤p Hoàn Ð°ng quy¬n trøc#g000000#W. #gfff0f070C¤p dß¾i#g000000#WÐích Trân Thú Hoàn Ð°ng có th¬ sØ døng#gfff0f0ý Hoàn Ð°ng quy¬n trøc#g000000#W. #rnªu Ð¯i#gfff0f070C¤p ðã ngoài#g000000#WÐích Trân Thú sØ døng#gfff0f0bình thß¶ng Hoàn Ð°ng quy¬n trøc#g000000#W, T¡c Hµi nêu lên: #gfff0f0Nhçm Ðích Trân Thú vßþt qua C¤p 70, Thïnh sØ døng cao c¤p Hoàn Ð°ng quy¬n trøc tiªn hành Hoàn Ð°ng#g000000#W.			
49	25	45	Nhß thª nào Thu ngß¶i ch½i khác làm ð° ð®	3	#YlÀm nhß Ð°! Hæu ngß¶i ch½i sß phó Ðích chï ðÕo trò ch½i Tß¾ng Canh thoäi mái, giªt quái kinh nghi®m Hæu Gia Th×a! #r#Ylàm nhß Sß! Ð° ð® Môn chï c¥n nh§n ðßþc kinh nghi®m còn có chia làm, cho dù không · Tuyªn cûng có kinh nghi®m Nã, giªt quái Th¶i kinh nghi®m Hæu Gia Th×a! #r#cfabf8fð° ð® th§t là t¯t XØ#r#Wchï c¥n bái sß, TÕi chiªn ð¤u Th¶i còn có thêm vào Ðích#gfff0f010%#g000000#WÐích kinh nghi®m Gia Th×a, nªu sß phó ngay tÕi bên cÕnh dÕy ð° ð®, kinh nghi®m Gia Th×a Hµi gia tång Ðáo#gfff0f020%#g000000#W! ! Quá sung sß¾ng! ! #r#r#cfabf8fsß phó th§t là t¯t XØ#r#Wchï c¥n có ð° ð®, TÕi chiªn ð¤u Th¶i còn có thêm vào Ðích#gfff0f010%#g000000#WÐích kinh nghi®m Gia Th×a! H½n næa không cùng làm nhß ð° ð® Ðích Gia Th×a bài xích nhau! #rt×ng ð° ð® chï c¥n nh§n ðßþc kinh nghi®m, sß phó là có th¬ nh§n ðßþc 2%Ðích kinh nghi®m thß·ng cho. Này ðó kinh nghi®m ðÕt t¾i nh¤t ð¸nh s¯ lßþng H§u, Hµi bßu ki®n thông tri sß phó lînh. #r#r#cfabf8fsß phó Ðích c¤p b§c#r#Wsß phó Ðích c¤p b§c càng cao, có th¬ Thu ð® tØ càng nhi«u, ðß½ng nhiên có th¬ nh§n ðßþc Ðích kinh nghi®m Ðích thß·ng cho cûng s¨ càng nhi«u, nhi«u ð® tØ Ðích thß·ng cho Th¸ có th¬ ch°ng Ðích Nga. #rsß phó c¤p b§c Ðích tång lên Th¸ thông qua không ng×ng Ðái Tân ngß¶i ch½i nh§n ðßþc Ðích#gfff0f0thi®n ác Ði¬m#g000000#WLai ð±i l¤y Ðích, #gfff0f0thi®n ác Ði¬m#g000000#Wtr÷ng yªu phi thß¶ng, TÕi lînh ð° ð® cho Ðích thß·ng cho Th¶i Dã c¥n Døng thi®n ác Ði¬m Lai ð±i l¤y, nhi«u h½n Ðái con ngß¶i m¾i chiªn ð¤u, lþi kÖ Lþi Nhân A! #rsß phó Ðích c¤p b§c tång lên, ð°ng th¶i Dã có th¬ nh§n ðßþc danh hi®u! Thái ðµ làm ngß¶i gß½ng t¯t, rêu rao kh¡p n½i, b¤t di®c nhÕc h°?			
50	10	20	Nhß thª nào H÷c T§p b±n môn tâm pháp	4	#YtU t§p tâm pháp, vô ð¸ch thiên hÕ! #r #r#cfabf8ftâm pháp gi¾i thi®u: #r#Wgia nh§p#gfff0f0môn phái#g000000#Wlúc sau có th¬ H÷c T§p#gfff0f0b±n môn Phái Ð£c Hæu#g000000#WÐích tâm pháp, tâm pháp tång lên t¾i#gfff0f0nh¤t ð¸nh c¤p b§c#g000000#Wlúc sau s¨ Hæu#gfff0f0Tân Ðích kÛ nång#g000000#Wxu¤t hi®n, TÑc#gfff0f0H÷c T§p tâm pháp Tính ð« cao Ki c¤p b§c có th¬ kích hoÕt môn phái Tân kÛ nång#g000000#W. Án#gfff0f0Alt+S#g000000#WTß¾ng kÛ nång Ðà Chí#gfff0f0mau l© Lan#g000000#Wcó th¬ sØ døng. #r#WÁn#gfff0f0TabKi®n#g000000#WTá Khai Ti¬u bän ð° tìm ðßþc#gfff0f0'Võ'#g000000#WTñ ch², n½i Ð¸a H§u, Träo b±n môn#G(91, 71)#g000000#WXØ Ðích#RHuy«n Nan#W, cÓ th¬ H÷c T§p b±n môn Ðích chï có tâm pháp. #r#gfff0f020C¤p dß¾i#g000000#Wchï có th¬ H÷c T§p#gfff0f0Kim Cß½ng Kinh, ÐÕt Ma Tâm Kinh, Long Thø Tâm Kinh#g000000#W. #rnªu Nhçm r¤t ít tham dñ PKtrong l¶i nói, có th¬ chút ít Ðích tång lên#gfff0f0Pháp Hoa Kinh, ÐÕi quang minh Kinh, Thích Già|Sakya Kinh#g000000#WÐích c¤p b§c. #rnªu Nhçm Ng§n#gfff0f0thích PK#g000000#Wnhß v§y Tñu c¥n#gfff0f0thång c¤p t¤t cä Ðích tâm pháp#g000000#W. #rH÷c T§p tâm pháp Ðích th¶i ði¬m c¥n#gfff0f0tiêu phí nh¤t ð¸nh Ðích ti«n tài Hoà kinh nghi®m#g000000#W, tâm pháp Ðích#gfff0f0c¤p b§c càng cao#g000000#Wtiêu phí Ðích#gfff0f0ti«n tài càng nhi«u#g000000#W. #rtâm pháp Ðích#gfff0f0c¤p b§c càng cao#g000000#W, #gfff0f0kÛ nång Ðích cß¶ng ðµ càng cao#g000000#W. #r#gfff0f0khác nhau Ðích tâm pháp#g000000#Wcòn có th¬ gia tång#gfff0f0nhân v§t Ðích bµ ph§n thuµc tính#g000000#W.			
51	10	20	Nhß thª nào H÷c T§p b±n môn tâm pháp	5	#YtU t§p tâm pháp, vô ð¸ch thiên hÕ! #r #r#cfabf8ftâm pháp gi¾i thi®u: #r#Wgia nh§p#gfff0f0môn phái#g000000#Wlúc sau có th¬ H÷c T§p#gfff0f0b±n môn Phái Ð£c Hæu#g000000#WÐích tâm pháp, tâm pháp tång lên t¾i#gfff0f0nh¤t ð¸nh c¤p b§c#g000000#Wlúc sau s¨ Hæu#gfff0f0Tân Ðích kÛ nång#g000000#Wxu¤t hi®n, TÑc#gfff0f0H÷c T§p tâm pháp Tính ð« cao Ki c¤p b§c có th¬ kích hoÕt môn phái Tân kÛ nång#g000000#W. Án#gfff0f0Alt+S#g000000#WTß¾ng kÛ nång Ðà Chí#gfff0f0mau l© Lan#g000000#Wcó th¬ sØ døng. #r#WÁn#gfff0f0TabKi®n#g000000#WTá Khai Ti¬u bän ð° tìm ðßþc#gfff0f0'Võ'#g000000#WTñ ch², n½i Ð¸a H§u, Träo b±n môn#G(109, 59)#g000000#WXØ Ðích#GBàng VÕn Xuân#R, cÓ th¬ H÷c T§p b±n môn Ðích chï có tâm pháp. #r#gfff0f020C¤p dß¾i#g000000#Wchï có th¬ H÷c T§p#gfff0f0Th¤t Tang Quy«n, dòng nß¾c xiªt ðÕi pháp, Li®t Di®m ðÕi pháp#g000000#W. #rnªu Nhçm r¤t ít tham dñ PKtrong l¶i nói, có th¬ chút ít Ðích tång lên#gfff0f0QuÏ Hoa bí kíp, thiên ð¸a mßþn ti«n Pháp, Minh Tôn Thánh Hoä Công#g000000#WÐích c¤p b§c. #rnªu Nhçm Ng§n#gfff0f0thích PK#g000000#Wnhß v§y Tñu c¥n#gfff0f0thång c¤p t¤t cä Ðích tâm pháp#g000000#W. #rH÷c T§p tâm pháp Ðích th¶i ði¬m c¥n#gfff0f0tiêu phí nh¤t ð¸nh Ðích ti«n tài Hoà kinh nghi®m#g000000#W, tâm pháp Ðích#gfff0f0c¤p b§c càng cao#g000000#Wtiêu phí Ðích#gfff0f0ti«n tài càng nhi«u#g000000#W. #rtâm pháp Ðích#gfff0f0c¤p b§c càng cao#g000000#W, #gfff0f0kÛ nång Ðích cß¶ng ðµ càng cao#g000000#W. #r#gfff0f0khác nhau Ðích tâm pháp#g000000#Wcòn có th¬ gia tång#gfff0f0nhân v§t Ðích bµ ph§n thuµc tính#g000000#W.			
